sample	target	length	covered_bases	percent_covered_from_pileup	mean_depth_from_pileup	median_depth_from_pileup	N_count	N_percent	mixed_positions	max_minor_allele_fraction	min_base_qual	min_map_qual	minor_count_threshold	minor_fraction_threshold	mixed_site_depth_threshold	mixed_positions_threshold	status
JERC-167-Rh	nifH.fa	997	832	83.4504	73.6810	9	165	16.5496	20	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-167-Ro	nifH.fa	997	829	83.1494	13.1163	6	168	16.8506	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-168-Rh	nifH.fa	997	798	80.0401	978.8064	4	199	19.9599	28	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-168-Ro	nifH.fa	997	819	82.1464	1943.8977	720	178	17.8536	26	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-165-No	nifH.fa	997	835	83.7513	3572.3200	3576	162	16.2487	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-169-Rh	nifH.fa	997	832	83.4504	825.3410	42	165	16.5496	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-169-Ro	nifH.fa	997	799	80.1404	161.2658	44	198	19.8596	42	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-169-No	nifH.fa	997	835	83.7513	2969.9539	826	162	16.2487	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-170-Rh	nifH.fa	997	804	80.6419	102.1424	3	193	19.3581	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-170-Ro	nifH.fa	997	833	83.5507	65.8716	26	164	16.4493	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-170-No	nifH.fa	997	798	80.0401	1859.4865	114	199	19.9599	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-171-Ro	nifH.fa	997	832	83.4504	129.9930	80	165	16.5496	38	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-172-2-No	nifH.fa	997	833	83.5507	336.3460	236	164	16.4493	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-172-2-Rh	nifH.fa	997	833	83.5507	1886.6469	1515	164	16.4493	5	0.4000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-172-2-Ro	nifH.fa	997	817	81.9458	739.2337	73	180	18.0542	8	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-171-No	nifH.fa	997	832	83.4504	2946.2217	1126	165	16.5496	37	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-173-1-Rh	nifH.fa	997	837	83.9519	2508.9960	1594	160	16.0481	18	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-175-1-No	nifH.fa	997	833	83.5507	2345.9408	1091	164	16.4493	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-175-1-Rh	nifH.fa	997	833	83.5507	3582.2036	2683	164	16.4493	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-177-No	nifH.fa	997	833	83.5507	1489.8897	714	164	16.4493	34	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-177-Rh	nifH.fa	997	834	83.6510	2335.9448	1683	163	16.3490	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-177-Ro	nifH.fa	997	833	83.5507	1124.1916	597	164	16.4493	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-179-4-Ro	nifH.fa	997	801	80.3410	20.4905	11	196	19.6590	51	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-180-5-No	nifH.fa	997	808	81.0431	2691.3240	151	189	18.9569	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-18-2-Rh	nifH.fa	997	833	83.5507	1619.9799	43	164	16.4493	55	0.4855	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-18-2-Ro	nifH.fa	997	803	80.5416	12.8034	12	194	19.4584	23	0.4545	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-183-3-No	nifH.fa	997	837	83.9519	2488.6138	1071	160	16.0481	62	0.4942	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-183-3-Ro	nifH.fa	997	808	81.0431	2110.9960	783	189	18.9569	27	0.4661	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-176-5-No	nifH.fa	997	833	83.5507	3818.8526	2643	164	16.4493	25	0.4882	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-186-1-No	nifH.fa	997	810	81.2437	2478.2618	890	187	18.7563	38	0.4969	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-187-1-Ro	nifH.fa	997	821	82.3470	633.8235	209	176	17.6530	59	0.4921	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-189-1-Rh	nifH.fa	997	834	83.6510	2293.3390	591	163	16.3490	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-191-1-No	nifH.fa	997	798	80.0401	1874.3711	126	199	19.9599	21	0.4914	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-195-2-Ro	nifH.fa	997	799	80.1404	113.1143	53	198	19.8596	51	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-192-1-No	nifH.fa	997	834	83.6510	3703.5637	4571	163	16.3490	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-197-1-Ro	nifH.fa	997	803	80.5416	120.2738	16	194	19.4584	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-197-1-No	nifH.fa	997	834	83.6510	1449.6068	916	163	16.3490	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-198-Rh	nifH.fa	997	833	83.5507	14.9729	13	164	16.4493	36	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-198-Ro	nifH.fa	997	833	83.5507	2530.6851	1894	164	16.4493	22	0.4706	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-199-No	nifH.fa	997	834	83.6510	2853.9910	1469	163	16.3490	29	0.4884	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-198-No	nifH.fa	997	829	83.1494	3337.9699	1893	168	16.8506	4	0.4737	20	10	5	0.2000	20	10	pass_single_dominant
JERC-199-Ro	nifH.fa	997	832	83.4504	112.2417	74	165	16.5496	67	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-199-Rh	nifH.fa	997	828	83.0491	1554.6680	477	169	16.9509	31	0.4990	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-201-1-No	nifH.fa	997	807	80.9428	3018.5687	1309	190	19.0572	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-20-1-No	nifH.fa	997	827	82.9488	3041.6048	2083	170	17.0512	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-20-1-Ro	nifH.fa	997	835	83.7513	26.5346	27	162	16.2487	58	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-20-1-Rh	nifH.fa	997	802	80.4413	1284.7934	51	195	19.5587	22	0.4667	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-202-1-No	nifH.fa	997	832	83.4504	444.0221	230	165	16.5496	52	0.4973	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-202-1-Ro	nifH.fa	997	816	81.8455	69.8185	57	181	18.1545	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-203-1-Rh	nifH.fa	997	824	82.6479	3061.3270	3090	173	17.3521	9	0.4914	20	10	5	0.2000	20	10	pass_single_dominant
JERC-203-1-No	nifH.fa	997	830	83.2497	3393.9047	1197	167	16.7503	9	0.4057	20	10	5	0.2000	20	10	pass_single_dominant
JERC-204-1-No	nifH.fa	997	835	83.7513	3283.3200	3760	162	16.2487	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-204-1-Ro	nifH.fa	997	834	83.6510	24.5747	24	163	16.3490	92	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-204-1-Rh	nifH.fa	997	833	83.5507	2940.1505	2136	164	16.4493	33	0.4878	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-2-1-Rh	nifH.fa	997	832	83.4504	189.7031	81	165	16.5496	97	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-23-1-Rh	nifH.fa	997	836	83.8516	1320.3992	53	161	16.1484	18	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-23-1-Ro	nifH.fa	997	830	83.2497	8.8144	9	167	16.7503	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-25-1-No	nifH.fa	997	819	82.1464	1996.0622	20	178	17.8536	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-2-1-No	nifH.fa	997	828	83.0491	3817.5376	4779	169	16.9509	3	0.4286	20	10	5	0.2000	20	10	pass_single_dominant
JERC-25-1-Ro	nifH.fa	997	833	83.5507	113.9870	39	164	16.4493	48	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-26-5-No	nifH.fa	997	833	83.5507	105.0421	81	164	16.4493	67	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-27-2-No	nifH.fa	997	833	83.5507	267.4885	137	164	16.4493	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-28-4-Rh	nifH.fa	997	831	83.3501	89.6299	18	166	16.6499	26	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-28-4-Ro	nifH.fa	997	832	83.4504	50.4102	42	165	16.5496	79	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-25-1-Rh	nifH.fa	997	834	83.6510	2164.2638	1810	163	16.3490	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-30-3-Rh	nifH.fa	997	836	83.8516	67.7583	47	161	16.1484	41	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-3-1-No	nifH.fa	997	832	83.4504	3176.1474	3155	165	16.5496	13	0.4706	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-3-1-Rh	nifH.fa	997	800	80.2407	440.5737	73	197	19.7593	49	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-3-1-Ro	nifH.fa	997	830	83.2497	47.7743	32	167	16.7503	47	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-34-4-No	nifH.fa	997	827	82.9488	2710.4885	3123	170	17.0512	2	0.4474	20	10	5	0.2000	20	10	pass_single_dominant
JERC-35-1-Ro	nifH.fa	997	830	83.2497	48.3340	30	167	16.7503	63	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-36-1-No	nifH.fa	997	828	83.0491	26.8706	12	169	16.9509	60	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-36-1-Ro	nifH.fa	997	844	84.6540	47.2919	24	153	15.3460	87	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-30-3-No	nifH.fa	997	802	80.4413	2598.3571	174	195	19.5587	12	0.4778	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-37-2-Ro	nifH.fa	997	833	83.5507	237.6138	85	164	16.4493	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-38-2-No	nifH.fa	997	830	83.2497	2257.4223	736	167	16.7503	24	0.4930	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-39-5-No	nifH.fa	997	809	81.1434	2042.4152	426	188	18.8566	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-41-2-Rh	nifH.fa	997	833	83.5507	671.6841	298	164	16.4493	45	0.4962	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-37-2-No	nifH.fa	997	829	83.1494	3481.5667	3076	168	16.8506	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-4-1-Rh	nifH.fa	997	832	83.4504	222.4704	68	165	16.5496	44	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-4-1-No	nifH.fa	997	831	83.3501	3718.4002	4382	166	16.6499	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-42-1-No	nifH.fa	997	835	83.7513	2196.2477	590	162	16.2487	39	0.4918	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-42-1-Rh	nifH.fa	997	805	80.7422	1979.8054	1367	192	19.2578	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-44-2-No	nifH.fa	997	828	83.0491	36.7472	23	169	16.9509	75	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-44-2-Ro	nifH.fa	997	748	75.0251	378.3892	81	249	24.9749	48	0.4769	20	10	5	0.2000	20	10	fail_high_N
JERC-43-1-No	nifH.fa	997	833	83.5507	2969.2277	1559	164	16.4493	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-45-5-Ro	nifH.fa	997	804	80.6419	191.9388	80	193	19.3581	28	0.4662	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-46-1-Rh	nifH.fa	997	834	83.6510	938.4112	400	163	16.3490	40	0.4894	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-46-1-Ro	nifH.fa	997	830	83.2497	42.6289	29	167	16.7503	48	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-47-2-Rh	nifH.fa	997	835	83.7513	1676.9087	774	162	16.2487	37	0.4969	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-45-5-No	nifH.fa	997	800	80.2407	2842.5737	1464	197	19.7593	4	0.4628	20	10	5	0.2000	20	10	pass_single_dominant
JERC-47-2-Ro	nifH.fa	997	834	83.6510	433.3541	226	163	16.3490	27	0.4948	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-48-3-No	nifH.fa	997	834	83.6510	1738.5256	36	163	16.3490	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-48-3-Ro	nifH.fa	997	833	83.5507	155.0612	41	164	16.4493	20	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-49-2-Rh	nifH.fa	997	834	83.6510	2100.5908	1005	163	16.3490	22	0.4971	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-48-3-Rh	nifH.fa	997	835	83.7513	3221.6148	3041	162	16.2487	28	0.4998	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-49-2-Ro	nifH.fa	997	815	81.7452	102.2056	31	182	18.2548	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-50-5-No	nifH.fa	997	837	83.9519	2665.3159	247	160	16.0481	4	0.4580	20	10	5	0.2000	20	10	pass_single_dominant
JERC-50-5-Rh	nifH.fa	997	834	83.6510	3309.2648	2807	163	16.3490	17	0.4924	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-51-1-No	nifH.fa	997	799	80.1404	47.2528	23	198	19.8596	48	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-51-1-Rh	nifH.fa	997	835	83.7513	200.3390	72	162	16.2487	35	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-51-1-Ro	nifH.fa	997	804	80.6419	44.4223	15	193	19.3581	45	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-50-5-Ro	nifH.fa	997	835	83.7513	4872.4313	6080	162	16.2487	38	0.4998	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-53-5-Rh	nifH.fa	997	832	83.4504	563.9699	755	165	16.5496	20	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-53-5-No	nifH.fa	997	829	83.1494	2241.0662	17	168	16.8506	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-5-3-Rh	nifH.fa	997	824	82.6479	831.6279	14	173	17.3521	22	0.4694	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-5-3-Ro	nifH.fa	997	823	82.5476	42.8756	33	174	17.4524	53	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-54-2-Rh	nifH.fa	997	834	83.6510	819.6810	700	163	16.3490	30	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-54-2-Ro	nifH.fa	997	833	83.5507	466.3019	248	164	16.4493	24	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-5-3-No	nifH.fa	997	804	80.6419	3421.0050	3414	193	19.3581	25	0.4987	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-6-3-Rh	nifH.fa	997	800	80.2407	11.9940	10	197	19.7593	34	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-7-2-No	nifH.fa	997	795	79.7392	275.9248	33	202	20.2608	50	0.5000	20	10	5	0.2000	20	10	fail_high_N
JERC-7-2-Rh	nifH.fa	997	827	82.9488	241.1866	49	170	17.0512	15	0.4688	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-6-3-No	nifH.fa	997	821	82.3470	1834.0431	99	176	17.6530	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-7-2-Ro	nifH.fa	997	830	83.2497	263.3972	32	167	16.7503	28	0.4853	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-8-2-Rh	nifH.fa	997	800	80.2407	56.4644	12	197	19.7593	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-8-2-No	nifH.fa	997	809	81.1434	1642.4694	9	188	18.8566	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-84-3-No	nifH.fa	997	835	83.7513	2327.2327	55	162	16.2487	30	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-87-1-Rh	nifH.fa	997	827	82.9488	86.4183	21	170	17.0512	30	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-87-1-Ro	nifH.fa	997	825	82.7482	1212.4935	14	172	17.2518	29	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-87-1-No	nifH.fa	997	830	83.2497	2406.3039	201	167	16.7503	13	0.3333	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-88-1-Rh	nifH.fa	997	831	83.3501	415.7021	10	166	16.6499	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-88-1-Ro	nifH.fa	997	829	83.1494	40.3109	19	168	16.8506	58	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-89-1-Ro	nifH.fa	997	802	80.4413	2238.8355	13	195	19.5587	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-89-1-No	nifH.fa	997	826	82.8485	2269.5276	36	171	17.1515	40	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-90-1-Rh	nifH.fa	997	832	83.4504	1634.8646	310	165	16.5496	60	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-90-1-Ro	nifH.fa	997	843	84.5537	248.1324	53	154	15.4463	84	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-91-1-Rh	nifH.fa	997	811	81.3440	457.7653	25	186	18.6560	8	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-92-4-Rh	nifH.fa	997	832	83.4504	218.6179	83	165	16.5496	40	0.4897	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-93-1-No	nifH.fa	997	836	83.8516	3315.7382	1052	161	16.1484	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-93-1-Rh	nifH.fa	997	837	83.9519	1391.2598	805	160	16.0481	38	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-93-1-Ro	nifH.fa	997	822	82.4473	158.5035	32	175	17.5527	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-90-1-No	nifH.fa	997	832	83.4504	2225.7603	58	165	16.5496	36	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-94-1-Rh	nifH.fa	997	834	83.6510	3284.3390	3992	163	16.3490	62	0.4891	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-94-1-Ro	nifH.fa	997	832	83.4504	46.9890	40	165	16.5496	102	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-96-2-No	nifH.fa	997	832	83.4504	3126.1675	1539	165	16.5496	10	0.4823	20	10	5	0.2000	20	10	pass_single_dominant
JERC-98-1-No	nifH.fa	997	800	80.2407	1207.8576	894	197	19.7593	35	0.4984	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-98-1-Rh	nifH.fa	997	814	81.6449	1884.7151	899	183	18.3551	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-98-1-Ro	nifH.fa	997	835	83.7513	1036.2528	421	162	16.2487	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-98-2-No	nifH.fa	997	829	83.1494	2097.9599	1727	168	16.8506	32	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-98-2-Rh	nifH.fa	997	827	82.9488	721.0602	10	170	17.0512	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-98-3-No	nifH.fa	997	829	83.1494	3336.3440	928	168	16.8506	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-98-3-Ro	nifH.fa	997	830	83.2497	89.4824	23	167	16.7503	59	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-98-4-No	nifH.fa	997	834	83.6510	3631.4784	5086	163	16.3490	28	0.4995	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-98-4-Ro	nifH.fa	997	824	82.6479	100.9920	72	173	17.3521	41	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-99-1-Rh	nifH.fa	997	808	81.0431	833.4915	5	189	18.9569	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-99-1-Ro	nifH.fa	997	832	83.4504	9.3511	8	165	16.5496	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-99-2-No	nifH.fa	997	832	83.4504	2979.1595	806	165	16.5496	18	0.4891	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-94-1-No	nifH.fa	997	833	83.5507	5951.6199	7867	164	16.4493	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-99-2-Ro	nifH.fa	997	808	81.0431	1524.6570	10	189	18.9569	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-99-4-No	nifH.fa	997	832	83.4504	2816.8686	1325	165	16.5496	12	0.4710	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-99-4-Rh	nifH.fa	997	828	83.0491	882.1715	165	169	16.9509	18	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-99-3-No	nifH.fa	997	819	82.1464	3187.8786	1238	178	17.8536	2	0.4737	20	10	5	0.2000	20	10	pass_single_dominant
JERC-AMFR-56-1-Rh	nifH.fa	997	835	83.7513	1977.1424	586	162	16.2487	51	0.4826	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-AMFR-56-1-Ro	nifH.fa	997	836	83.8516	3032.4333	2728	161	16.1484	66	0.4829	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-AMFR-56-1-No	nifH.fa	997	834	83.6510	5660.8345	7365	163	16.3490	0	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
JERC-AMFU-71-1-Rh	nifH.fa	997	834	83.6510	3662.1003	4141	163	16.3490	14	0.4958	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-AMFU-71-1-Ro	nifH.fa	997	833	83.5507	2290.4243	1959	164	16.4493	37	0.4282	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-AMFU-71-1-No	nifH.fa	997	835	83.7513	5118.0060	6500	162	16.2487	9	0.4101	20	10	5	0.2000	20	10	pass_single_dominant
JERC-CERE-67-1-No	nifH.fa	997	831	83.3501	3071.4955	1519	166	16.6499	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-CEVI-57-2-Rh	nifH.fa	997	806	80.8425	246.0371	153	191	19.1575	51	0.4784	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-CEVI-57-2-Ro	nifH.fa	997	807	80.9428	56.1876	15	190	19.0572	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-CEVI-57-2-No	nifH.fa	997	833	83.5507	3405.2839	2087	164	16.4493	3	0.4737	20	10	5	0.2000	20	10	pass_single_dominant
JERC-CHNI-60-3-Rh	nifH.fa	997	832	83.4504	718.9850	18	165	16.5496	20	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-CHNI-60-3-No	nifH.fa	997	831	83.3501	3089.6770	1776	166	16.6499	4	0.4667	20	10	5	0.2000	20	10	pass_single_dominant
JERC-CHNI-86-4-Rh	nifH.fa	997	830	83.2497	3455.2347	4124	167	16.7503	13	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-CLMA-62-5-Rh	nifH.fa	997	835	83.7513	1167.8786	701	162	16.2487	42	0.4975	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-CLMA-73-2-No	nifH.fa	997	801	80.3410	1503.6108	286	196	19.6590	11	0.3592	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-CLMA-73-2-Ro	nifH.fa	997	820	82.2467	3859.4152	3777	177	17.7533	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-CLMA-83-1-Rh	nifH.fa	997	816	81.8455	363.8134	190	181	18.1545	23	0.4953	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-CLMA-73-2-Rh	nifH.fa	997	803	80.5416	3635.4173	2946	194	19.4584	8	0.4545	20	10	5	0.2000	20	10	pass_single_dominant
JERC-CLMA-83-1-Ro	nifH.fa	997	797	79.9398	33.4213	12	200	20.0602	45	0.5000	20	10	5	0.2000	20	10	fail_high_N
JERC-CRJU-86-1-Rh	nifH.fa	997	797	79.9398	457.9208	21	200	20.0602	41	0.5000	20	10	5	0.2000	20	10	fail_high_N
JERC-CRJU-86-1-Ro	nifH.fa	997	810	81.2437	511.9147	3	187	18.7563	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
JERC-CRRO-64-1-No	nifH.fa	997	806	80.8425	3367.8425	2405	191	19.1575	26	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JERC-CRJU-86-1-No	nifH.fa	997	829	83.1494	3123.9719	18	168	16.8506	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
