sample	target	length	covered_bases	percent_covered_from_pileup	mean_depth_from_pileup	median_depth_from_pileup	N_count	N_percent	mixed_positions	max_minor_allele_fraction	min_base_qual	min_map_qual	minor_count_threshold	minor_fraction_threshold	mixed_site_depth_threshold	mixed_positions_threshold	status
KONZ-10-1-Rh	nifD.fa	1532	1311	85.5744	509.0418	303	221	14.4256	132	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-10-1-Ro	nifD.fa	1532	1241	81.0052	94.9001	73	291	18.9948	95	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JORN-1-No	nifD.fa	1532	1316	85.9008	5627.8133	7624	216	14.0992	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
KONZ-11-1-No	nifD.fa	1532	1312	85.6397	5767.3786	7236	220	14.3603	39	0.4894	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-11-1-Rh	nifD.fa	1532	1240	80.9399	3397.1351	2047	292	19.0601	3	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
KONZ-12-1-Rh	nifD.fa	1532	1279	83.4856	2305.8022	1451	253	16.5144	10	0.4733	20	10	5	0.2000	20	10	pass_single_dominant
KONZ-12-1-Ro	nifD.fa	1532	1282	83.6815	129.8779	44	250	16.3185	33	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-13-1-Ro	nifD.fa	1532	1258	82.1149	25.2591	14	274	17.8851	70	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-14-1-Rh	nifD.fa	1532	1317	85.9661	965.4112	20	215	14.0339	37	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-15-1-Rh	nifD.fa	1532	1314	85.7702	2913.8864	1471	218	14.2298	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
KONZ-15-1-Ro	nifD.fa	1532	1316	85.9008	34.0783	8	216	14.0992	48	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-1-No	nifD.fa	1532	1298	84.7258	1351.9909	23	234	15.2742	27	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-1-Rh	nifD.fa	1532	1291	84.2689	7.1815	5	241	15.7311	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
KONZ-1-Ro	nifD.fa	1532	1284	83.8120	209.7324	120	248	16.1880	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
KONZ-2-1-No	nifD.fa	1532	1280	83.5509	1618.8309	15	252	16.4491	26	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-2-1-Rh	nifD.fa	1532	1313	85.7050	51.7866	9	219	14.2950	52	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-2-1-Ro	nifD.fa	1532	1312	85.6397	64.8479	37	220	14.3603	89	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-3-1-No	nifD.fa	1532	1316	85.9008	1010.6051	71	216	14.0992	56	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-3-1-Rh	nifD.fa	1532	1314	85.7702	1736.4856	551	218	14.2298	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
KONZ-3-1-Ro	nifD.fa	1532	1312	85.6397	152.9634	151	220	14.3603	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-4-1-No	nifD.fa	1532	1317	85.9661	1607.7356	94	215	14.0339	56	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-4-1-Rh	nifD.fa	1532	1314	85.7702	553.5477	370	218	14.2298	116	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-4-1-Ro	nifD.fa	1532	1254	81.8538	41.1175	27	278	18.1462	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-5-1-No	nifD.fa	1532	1266	82.6371	2991.4967	110	266	17.3629	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-5-1-Rh	nifD.fa	1532	1314	85.7702	1651.2768	52	218	14.2298	53	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-5-1-Ro	nifD.fa	1532	1308	85.3786	96.1645	83	224	14.6214	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
KONZ-6-1-No	nifD.fa	1532	1316	85.9008	6046.3681	7631	216	14.0992	1	0.4324	20	10	5	0.2000	20	10	pass_single_dominant
KONZ-12-1-No	nifD.fa	1532	1314	85.7702	5732.8238	7910	218	14.2298	2	0.4337	20	10	5	0.2000	20	10	pass_single_dominant
KONZ-6-1-Ro	nifD.fa	1532	1318	86.0313	642.0352	247	214	13.9687	98	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-6-1-Rh	nifD.fa	1532	1314	85.7702	2732.3910	1770	218	14.2298	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
KONZ-7-1-Rh	nifD.fa	1532	1315	85.8355	2949.7631	1220	217	14.1645	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-7-1-Ro	nifD.fa	1532	1258	82.1149	30.2507	25	274	17.8851	94	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-7-1-No	nifD.fa	1532	1294	84.4648	3354.4008	1366	238	15.5352	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-8-1-No	nifD.fa	1532	1308	85.3786	641.3127	32	224	14.6214	30	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-8-1-Ro	nifD.fa	1532	1303	85.0522	22.1286	19	229	14.9478	99	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-8-1-Rh	nifD.fa	1532	1317	85.9661	3421.7715	3266	215	14.0339	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-9-2-Ro	nifD.fa	1532	1316	85.9008	54.0274	42	216	14.0992	136	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-11-3-No	nifD.fa	1532	1323	86.3577	2992.7004	1217	209	13.6423	53	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-9-2-No	nifD.fa	1532	1324	86.4230	3459.8342	302	208	13.5770	56	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-1-1-Rh	nifD.fa	1532	1298	84.7258	56.0385	10	234	15.2742	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-1-1-No	nifD.fa	1532	1316	85.9008	2523.0607	18	216	14.0992	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LAJA-12-1-No	nifD.fa	1532	1182	77.1540	1905.0111	44	350	22.8460	32	0.5000	20	10	5	0.2000	20	10	fail_high_N
LAJA-1-2-Rh	nifD.fa	1532	1265	82.5718	191.5033	141	267	17.4282	135	0.4940	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-12-1-Ro	nifD.fa	1532	1293	84.3995	354.9837	282	239	15.6005	131	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-13-3-Rh	nifD.fa	1532	1246	81.3316	227.4484	182	286	18.6684	136	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-1-3-Rh	nifD.fa	1532	1301	84.9217	799.3322	347	231	15.0783	107	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-14-1-No	nifD.fa	1532	1250	81.5927	779.9948	272	282	18.4073	107	0.4932	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-15-1-No	nifD.fa	1532	1317	85.9661	547.7102	9	215	14.0339	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-16-2-Ro	nifD.fa	1532	1235	80.6136	96.0535	76	297	19.3864	137	0.4957	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-17-1-Rh	nifD.fa	1532	1290	84.2037	681.7637	496	242	15.7963	161	0.4954	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-14-1-Rh	nifD.fa	1532	1245	81.2663	1226.0862	103	287	18.7337	74	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-17-1-Ro	nifD.fa	1532	1273	83.0940	800.2265	718	259	16.9060	128	0.4872	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-19-2-Ro	nifD.fa	1532	1266	82.6371	33.5516	22	266	17.3629	93	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-20-1-No	nifD.fa	1532	1289	84.1384	1236.3127	85	243	15.8616	47	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-20-1-Ro	nifD.fa	1532	1317	85.9661	96.9883	99	215	14.0339	140	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-21-1-No	nifD.fa	1532	1328	86.6841	2100.7559	328	204	13.3159	81	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-21-1-Ro	nifD.fa	1532	1240	80.9399	12.8584	6	292	19.0601	30	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-18-1-No	nifD.fa	1532	1320	86.1619	2672.3766	210	212	13.8381	144	0.4964	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-2-1-Rh	nifD.fa	1532	1244	81.2010	1825.5098	532	288	18.7990	43	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-22-2-Rh	nifD.fa	1532	1314	85.7702	247.8956	217	218	14.2298	136	0.4920	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-2-2-Rh	nifD.fa	1532	1291	84.2689	1307.0751	1049	241	15.7311	144	0.4986	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-22-2-No	nifD.fa	1532	1319	86.0966	4722.6730	5527	213	13.9034	46	0.4762	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-2-2-Ro	nifD.fa	1532	1281	83.6162	1594.7533	176	251	16.3838	90	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-23-1-Rh	nifD.fa	1532	1315	85.8355	2095.7774	786	217	14.1645	117	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-23-1-Ro	nifD.fa	1532	1306	85.2480	53.6567	27	226	14.7520	119	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-2-3-No	nifD.fa	1532	1317	85.9661	1638.6899	32	215	14.0339	62	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-23-1-No	nifD.fa	1532	1304	85.1175	2736.8936	1303	228	14.8825	120	0.4904	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-2-3-Rh	nifD.fa	1532	1284	83.8120	713.5007	422	248	16.1880	133	0.4909	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-25-1-No	nifD.fa	1532	1321	86.2272	854.6952	39	211	13.7728	89	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-26-1-Ro	nifD.fa	1532	1291	84.2689	90.9334	59	241	15.7311	119	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-26-1-No	nifD.fa	1532	1316	85.9008	2431.2134	522	216	14.0992	48	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-3-1-Rh	nifD.fa	1532	1294	84.4648	313.9197	231	238	15.5352	133	0.4983	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-3-1-Ro	nifD.fa	1532	1312	85.6397	42.3140	25	220	14.3603	126	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-3-1-No	nifD.fa	1532	1225	79.9608	3032.2755	72	307	20.0392	0	0.5000	20	10	5	0.2000	20	10	fail_high_N
LAJA-3-2-No	nifD.fa	1532	1300	84.8564	3301.3316	439	232	15.1436	79	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-3-2-Ro	nifD.fa	1532	1297	84.6606	111.0300	99	235	15.3394	162	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-3-2-Rh	nifD.fa	1532	1323	86.3577	2955.9961	542	209	13.6423	57	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-3-3-Rh	nifD.fa	1532	1317	85.9661	575.1508	237	215	14.0339	121	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-4-1-No	nifD.fa	1532	1312	85.6397	3079.3884	3222	220	14.3603	51	0.4566	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-3-3-No	nifD.fa	1532	1314	85.7702	3109.6312	117	218	14.2298	34	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-5-1-Rh	nifD.fa	1532	1273	83.0940	179.3930	179	259	16.9060	121	0.4975	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-5-1-Ro	nifD.fa	1532	1266	82.6371	28.7050	20	266	17.3629	51	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-6-1-No	nifD.fa	1532	1334	87.0757	5424.4132	6816	198	12.9243	86	0.4998	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-6-1-Rh	nifD.fa	1532	1316	85.9008	4918.6795	6330	216	14.0992	17	0.4333	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-6-1-Ro	nifD.fa	1532	1296	84.5953	79.3407	87	236	15.4047	105	0.4970	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-7-1-No	nifD.fa	1532	1317	85.9661	1439.7963	566	215	14.0339	124	0.4898	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-7-1-Rh	nifD.fa	1532	1317	85.9661	696.2644	535	215	14.0339	137	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-7-1-Ro	nifD.fa	1532	1317	85.9661	1018.0836	865	215	14.0339	125	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-8-2-Rh	nifD.fa	1532	1297	84.6606	199.5117	151	235	15.3394	146	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-9-1-Rh	nifD.fa	1532	1270	82.8982	630.7154	38	262	17.1018	78	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-9-1-Ro	nifD.fa	1532	1259	82.1802	1551.6449	460	273	17.8198	83	0.4943	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-5-1-No	nifD.fa	1532	1317	85.9661	5553.0640	6800	215	14.0339	82	0.4948	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-10-2-No	nifD.fa	1532	1247	81.3969	1590.9445	8	285	18.6031	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LENO-1-1-No	nifD.fa	1532	1213	79.1775	1371.2722	8	319	20.8225	4	0.5000	20	10	5	0.2000	20	10	fail_high_N
LENO-1-1-Rh	nifD.fa	1532	1277	83.3551	1260.8505	5	255	16.6449	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LENO-1-1-Ro	nifD.fa	1532	1212	79.1123	1811.0822	15	320	20.8877	29	0.5000	20	10	5	0.2000	20	10	fail_high_N
LENO-12-3-Ro	nifD.fa	1532	1235	80.6136	337.9804	3	297	19.3864	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LENO-12-3-No	nifD.fa	1532	1285	83.8773	3314.6273	3965	247	16.1227	29	0.4942	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-13-2-Ro	nifD.fa	1532	1314	85.7702	301.4393	230	218	14.2298	120	0.4940	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-14-3-No	nifD.fa	1532	1314	85.7702	1409.2650	143	218	14.2298	75	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-14-3-Rh	nifD.fa	1532	1208	78.8512	29.4602	17	324	21.1488	51	0.5000	20	10	5	0.2000	20	10	fail_high_N
LENO-14-3-Ro	nifD.fa	1532	1314	85.7702	741.5614	441	218	14.2298	75	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-13-2-No	nifD.fa	1532	1305	85.1828	1641.9458	30	227	14.8172	41	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-15-2-Rh	nifD.fa	1532	1297	84.6606	40.6815	13	235	15.3394	30	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-15-2-No	nifD.fa	1532	1314	85.7702	2295.8336	40	218	14.2298	93	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-16-2-Rh	nifD.fa	1532	1312	85.6397	198.2148	13	220	14.3603	38	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-2-1-No	nifD.fa	1532	1232	80.4178	780.7030	5	300	19.5822	39	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-16-2-No	nifD.fa	1532	1314	85.7702	2320.0339	149	218	14.2298	60	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-3-2-Rh	nifD.fa	1532	1285	83.8773	31.9315	19	247	16.1227	87	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-3-2-Ro	nifD.fa	1532	1316	85.9008	770.7500	715	216	14.0992	84	0.4993	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-3-2-No	nifD.fa	1532	1317	85.9661	2388.7859	310	215	14.0339	41	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-5-2-Rh	nifD.fa	1532	1314	85.7702	134.4576	113	218	14.2298	87	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-5-2-Ro	nifD.fa	1532	1316	85.9008	147.5614	136	216	14.0992	119	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-6-1-No	nifD.fa	1532	1277	83.3551	2369.3943	8	255	16.6449	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LENO-6-1-Rh	nifD.fa	1532	1306	85.2480	336.1201	154	226	14.7520	91	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-6-1-Ro	nifD.fa	1532	1163	75.9138	259.3146	72	369	24.0862	36	0.5000	20	10	5	0.2000	20	10	fail_high_N
LENO-7-2-No	nifD.fa	1532	1315	85.8355	4715.1867	5499	217	14.1645	4	0.4865	20	10	5	0.2000	20	10	pass_single_dominant
LENO-7-2-Rh	nifD.fa	1532	1302	84.9869	213.5927	201	230	15.0131	88	0.4927	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-7-2-Ro	nifD.fa	1532	1276	83.2898	64.2376	46	256	16.7102	57	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-8-3-No	nifD.fa	1532	1249	81.5274	2334.6749	61	283	18.4726	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LENO-5-2-No	nifD.fa	1532	1316	85.9008	5969.6384	7529	216	14.0992	17	0.4818	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-9-2-Rh	nifD.fa	1532	1308	85.3786	5680.0255	7171	224	14.6214	5	0.4443	20	10	5	0.2000	20	10	pass_single_dominant
LENO-9-2-Ro	nifD.fa	1532	1276	83.2898	24.2637	9	256	16.7102	26	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-9-2-No	nifD.fa	1532	1314	85.7702	5706.7474	7443	218	14.2298	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
MLBS-1-1-Ro	nifD.fa	1532	1244	81.2010	126.0953	76	288	18.7990	114	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
MLBS-2-1-No	nifD.fa	1532	1312	85.6397	500.9386	22	220	14.3603	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
MLBS-2-1-Ro	nifD.fa	1532	1234	80.5483	9.8303	6	298	19.4517	36	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
MLBS-1-1-No	nifD.fa	1532	1260	82.2454	1797.3668	9	272	17.7546	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
N13-2-D-Rh	nifD.fa	1532	1238	80.8094	316.9693	10	294	19.1906	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
N13-2-D-Ro	nifD.fa	1532	1202	78.4595	2271.0725	2015	330	21.5405	8	0.4781	20	10	5	0.2000	20	10	fail_high_N
N34-2-D-Rh	nifD.fa	1532	1258	82.1149	125.7467	109	274	17.8851	130	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
N34-2-D-Ro	nifD.fa	1532	1291	84.2689	55.4563	61	241	15.7311	75	0.4797	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
N13-2-D-No	nifD.fa	1532	1337	87.2715	4401.0803	6472	195	12.7285	58	0.4897	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
N35-4-D-Ro	nifD.fa	1532	1278	83.4204	207.0503	225	254	16.5796	13	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
N36-4-D-Rh	nifD.fa	1532	1308	85.3786	4306.4360	5770	224	14.6214	35	0.4919	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
N36-4-D-Ro	nifD.fa	1532	1262	82.3760	1103.9210	1049	270	17.6240	39	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
N38-2-D-Ro	nifD.fa	1532	1249	81.5274	4110.9517	5421	283	18.4726	1	0.4545	20	10	5	0.2000	20	10	pass_single_dominant
N39-2-D-Rh	nifD.fa	1532	1262	82.3760	1647.2017	918	270	17.6240	33	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
N35-4-D-No	nifD.fa	1532	1343	87.6632	5253.2004	7853	189	12.3368	2	0.3529	20	10	5	0.2000	20	10	pass_single_dominant
NIWO-1-Rh	nifD.fa	1532	1314	85.7702	389.3531	20	218	14.2298	58	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NIWO-1-Ro	nifD.fa	1532	1313	85.7050	264.1632	11	219	14.2950	41	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NIWO-2-No	nifD.fa	1532	1286	83.9426	254.9047	13	246	16.0574	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NIWO-2-Rh	nifD.fa	1532	1295	84.5300	49.3512	12	237	15.4700	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-1-1-No	nifD.fa	1532	1313	85.7050	5576.7206	6943	219	14.2950	1	0.2069	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-1-1-Rh	nifD.fa	1532	1294	84.4648	310.7474	26	238	15.5352	73	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-1-1-Ro	nifD.fa	1532	1301	84.9217	30.2343	30	231	15.0783	148	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NIWO-1-No	nifD.fa	1532	1341	87.5326	4232.4608	5570	191	12.4674	60	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-2-1-Rh	nifD.fa	1532	1303	85.0522	636.6867	120	229	14.9478	47	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-2-1-Ro	nifD.fa	1532	1282	83.6815	4841.0692	6210	250	16.3185	1	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-3-2-No	nifD.fa	1532	1315	85.8355	5817.2454	7388	217	14.1645	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-3-2-Rh	nifD.fa	1532	1286	83.9426	362.7343	114	246	16.0574	49	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-3-2-Ro	nifD.fa	1532	1302	84.9869	475.6201	549	230	15.0131	0	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-4-1-No	nifD.fa	1532	1262	82.3760	12.3211	10	270	17.6240	35	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-4-1-Rh	nifD.fa	1532	1276	83.2898	216.2526	233	256	16.7102	44	0.4949	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-4-1-Ro	nifD.fa	1532	1302	84.9869	6055.0046	7583	230	15.0131	5	0.4444	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-5-2-No	nifD.fa	1532	1302	84.9869	6033.3107	7690	230	15.0131	5	0.4231	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-5-2-Rh	nifD.fa	1532	1293	84.3995	319.4850	216	239	15.6005	71	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-2-1-No	nifD.fa	1532	1305	85.1828	5795.5150	7479	227	14.8172	1	0.2571	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-5-2-Ro	nifD.fa	1532	1294	84.4648	4009.0979	4783	238	15.5352	0	0.1101	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-6-3-Rh	nifD.fa	1532	1232	80.4178	222.2108	79	300	19.5822	30	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-6-3-Ro	nifD.fa	1532	1314	85.7702	845.9980	996	218	14.2298	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-7-2-No	nifD.fa	1532	1271	82.9634	2018.4772	263	261	17.0366	28	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-7-2-Rh	nifD.fa	1532	1276	83.2898	1420.5091	34	256	16.7102	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-7-2-Ro	nifD.fa	1532	1261	82.3107	8.0228	9	271	17.6893	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-6-3-No	nifD.fa	1532	1292	84.3342	5751.4080	7299	240	15.6658	2	0.2984	20	10	5	0.2000	20	10	pass_single_dominant
OAES-10-1-Rh	nifD.fa	1532	1278	83.4204	213.6651	15	254	16.5796	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-10-1-No	nifD.fa	1532	1294	84.4648	5807.0868	7523	238	15.5352	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-10-1-Ro	nifD.fa	1532	1301	84.9217	5779.2487	7577	231	15.0783	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-11-1-Rh	nifD.fa	1532	1298	84.7258	134.6717	157	234	15.2742	8	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
OAES-11-1-Ro	nifD.fa	1532	1293	84.3995	15.0796	15	239	15.6005	51	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OAES-11-1-No	nifD.fa	1532	1316	85.9008	5999.8845	7562	216	14.0992	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OAES-1-1-Rh	nifD.fa	1532	1294	84.4648	276.4582	33	238	15.5352	75	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
